geoname_id,locale_code,continent_code,continent_name,country_iso_code,country_name,subdivision_1_iso_code,subdivision_1_name,subdivision_2_iso_code,subdivision_2_name,city_name,metro_code,time_zone,is_in_european_union
2149361,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Skipton,,Australia/Melbourne,0
2149475,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Singleton,,Australia/Sydney,0
2149645,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Shepparton,,Australia/Melbourne,0
2149673,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Shellharbour,,Australia/Sydney,0
2149761,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,"Shannon Brook",,Australia/Sydney,0
2149797,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Seymour,,Australia/Melbourne,0
2149799,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Seville,,Australia/Melbourne,0
2149952,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Seaspray,,Australia/Melbourne,0
2149964,en,OC,Oceania,AU,Australia,VIC,Victoria,,,"Sea Lake",,Australia/Melbourne,0
2149970,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Seaham,,Australia/Sydney,0
2150060,en,OC,Oceania,AU,Australia,TAS,Tasmania,,,Scottsdale,,Australia/Hobart,0
2150096,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Scone,,Australia/Sydney,0
2150106,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Schofields,,Australia/Sydney,0
2150136,en,OC,Oceania,AU,Australia,TAS,Tasmania,,,Scamander,,Australia/Hobart,0
2150163,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Sawtell,,Australia/Sydney,0
2150216,en,OC,Oceania,AU,Australia,QLD,Queensland,,,Sarina,,Australia/Brisbane,0
2150234,en,OC,Oceania,AU,Australia,VIC,Victoria,,,"San Remo",,Australia/Melbourne,0
2150485,en,OC,Oceania,AU,Australia,TAS,Tasmania,,,Sandford,,Australia/Hobart,0
2150513,en,OC,Oceania,AU,Australia,QLD,Queensland,,,"Samson Vale",,Australia/Brisbane,0
2150615,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Sale,,Australia/Melbourne,0
2150679,en,OC,Oceania,AU,Australia,TAS,Tasmania,,,"St Helens",,Australia/Hobart,0
2150711,en,OC,Oceania,AU,Australia,VIC,Victoria,,,"Saint Arnaud",,Australia/Melbourne,0
2150749,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,"Sackville Reach",,Australia/Sydney,0
2150767,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Ryde,,Australia/Sydney,0
2150788,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Rutherglen,,Australia/Melbourne,0
2150858,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Rugby,,Australia/Sydney,0
2150928,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,"Round Mountain",,Australia/Sydney,0
2151038,en,OC,Oceania,AU,Australia,VIC,Victoria,,,"Ross Creek",,Australia/Melbourne,0
2151043,en,OC,Oceania,AU,Australia,TAS,Tasmania,,,Ross,,Australia/Hobart,0
2151057,en,OC,Oceania,AU,Australia,QLD,Queensland,,,Rosewood,,Australia/Brisbane,0
2151107,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Rosedale,,Australia/Melbourne,0
2151174,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Romsey,,Australia/Melbourne,0
2151223,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,"Rogans Hill",,Australia/Sydney,0
2151426,en,OC,Oceania,AU,Australia,QLD,Queensland,,,Rockmount,,Australia/Brisbane,0
2151437,en,OC,Oceania,AU,Australia,QLD,Queensland,,,Rockhampton,,Australia/Brisbane,0
2151443,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Rockdale,,Australia/Sydney,0
2151485,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Robertson,,Australia/Sydney,0
2151529,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Riverside,,Australia/Sydney,0
2151629,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Riddell,,Australia/Melbourne,0
2151648,en,OC,Oceania,AU,Australia,TAS,Tasmania,,,Richmond,,Australia/Hobart,0
2151650,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Richmond,,Australia/Sydney,0
2151651,en,OC,Oceania,AU,Australia,QLD,Queensland,,,Richmond,,Australia/Brisbane,0
2151697,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Revesby,,Australia/Sydney,0
2151735,en,OC,Oceania,AU,Australia,SA,"South Australia",,,"Renmark West",,Australia/Adelaide,0
2151736,en,OC,Oceania,AU,Australia,SA,"South Australia",,,"Renmark North",,Australia/Adelaide,0
2151737,en,OC,Oceania,AU,Australia,SA,"South Australia",,,Renmark,,Australia/Adelaide,0
2151740,en,OC,Oceania,AU,Australia,SA,"South Australia",,,Rendelsham,,Australia/Adelaide,0
2151777,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Regent,,Australia/Melbourne,0
2151886,en,OC,Oceania,AU,Australia,QLD,Queensland,,,Redlynch,,Australia/Brisbane,0
2151943,en,OC,Oceania,AU,Australia,VIC,Victoria,,,"Red Cliffs",,Australia/Melbourne,0
2151961,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Redcastle,,Australia/Melbourne,0
2152022,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,"Raymond Terrace",,Australia/Sydney,0
2152033,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Raworth,,Australia/Sydney,0
2152073,en,OC,Oceania,AU,Australia,QLD,Queensland,,,Rathdowney,,Australia/Brisbane,0
2152165,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Raleigh,,Australia/Sydney,0
2152257,en,OC,Oceania,AU,Australia,QLD,Queensland,,,Quilpie,,Australia/Brisbane,0
2152272,en,OC,Oceania,AU,Australia,TAS,Tasmania,,,Queenstown,,Australia/Hobart,0
2152274,en,OC,Oceania,AU,Australia,QLD,Queensland,,,,,Australia/Brisbane,0
2152279,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Queenscliff,,Australia/Melbourne,0
2152286,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Queanbeyan,,Australia/Sydney,0
2152351,en,OC,Oceania,AU,Australia,VIC,Victoria,,,"Pyramid Hill",,Australia/Melbourne,0
2152361,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Pymble,,Australia/Sydney,0
2152490,en,OC,Oceania,AU,Australia,QLD,Queensland,,,Proserpine,,Australia/Brisbane,0
2152563,en,OC,Oceania,AU,Australia,QLD,Queensland,,,Prenzlau,,Australia/Brisbane,0
2152594,en,OC,Oceania,AU,Australia,QLD,Queensland,,,Pozieres,,Australia/Brisbane,0
2152653,en,OC,Oceania,AU,Australia,TAS,Tasmania,,,"Port Sorell",,Australia/Hobart,0
2152658,en,OC,Oceania,AU,Australia,VIC,Victoria,,,"Port Melbourne",,Australia/Melbourne,0
2152659,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,"Port Macquarie",,Australia/Sydney,0
2152667,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Portland,,Australia/Melbourne,0
2152668,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Portland,,Australia/Sydney,0
2152672,en,OC,Oceania,AU,Australia,TAS,Tasmania,,,"Port Huon",,Australia/Hobart,0
2152676,en,OC,Oceania,AU,Australia,VIC,Victoria,,,"Port Fairy",,Australia/Melbourne,0
2152681,en,OC,Oceania,AU,Australia,QLD,Queensland,,,"Port Douglas",,Australia/Brisbane,0
2152685,en,OC,Oceania,AU,Australia,TAS,Tasmania,,,"Port Arthur",,Australia/Hobart,0
2152686,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Portarlington,,Australia/Melbourne,0
2152698,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Porepunkah,,Australia/Melbourne,0
2152712,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Poowong,,Australia/Melbourne,0
2152740,en,OC,Oceania,AU,Australia,TAS,Tasmania,,,Pontville,,Australia/Hobart,0
2152750,en,OC,Oceania,AU,Australia,QLD,Queensland,,,Pomona,,Australia/Brisbane,0
2152900,en,OC,Oceania,AU,Australia,QLD,Queensland,,,Plainland,,Australia/Brisbane,0
2152985,en,OC,Oceania,AU,Australia,SA,"South Australia",,,Pinnaroo,,Australia/Adelaide,0
2153098,en,OC,Oceania,AU,Australia,VIC,Victoria,,,"Pine Lodge",,Australia/Melbourne,0
2153168,en,OC,Oceania,AU,Australia,QLD,Queensland,,,Pimpama,,Australia/Brisbane,0
2153210,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Piggabeen,,Australia/Sydney,0
2153259,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Picton,,Australia/Sydney,0
2153389,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Perthville,,Australia/Sydney,0
2153473,en,OC,Oceania,AU,Australia,SA,"South Australia",,,Penola,,Australia/Adelaide,0
2153494,en,OC,Oceania,AU,Australia,TAS,Tasmania,,,Penguin,,Australia/Hobart,0
2153566,en,OC,Oceania,AU,Australia,QLD,Queensland,,,Peeramon,,Australia/Brisbane,0
2153570,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Peel,,Australia/Sydney,0
2153596,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,"Peats Ridge",,Australia/Sydney,0
2153639,en,OC,Oceania,AU,Australia,QLD,Queensland,,,"Peak Crossing",,Australia/Brisbane,0
2153657,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Paynesville,,Australia/Melbourne,0
2153701,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Paterson,,Australia/Sydney,0
2153702,en,OC,Oceania,AU,Australia,QLD,Queensland,,,Paterson,,Australia/Brisbane,0
2153773,en,OC,Oceania,AU,Australia,QLD,Queensland,,,"Park Ridge",,Australia/Brisbane,0
2153775,en,OC,Oceania,AU,Australia,QLD,Queensland,,,Parkhurst,,Australia/Brisbane,0
2153778,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Parkes,,Australia/Sydney,0
2153795,en,OC,Oceania,AU,Australia,TAS,Tasmania,,,Parattah,,Australia/Hobart,0
2153869,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Pampoolah,,Australia/Sydney,0
2153873,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Pambula,,Australia/Sydney,0
2153887,en,OC,Oceania,AU,Australia,QLD,Queensland,,,Palmwoods,,Australia/Brisbane,0
2153953,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Pakenham,,Australia/Melbourne,0
2154041,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,"Oxley Island",,Australia/Sydney,0
2154051,en,OC,Oceania,AU,Australia,QLD,Queensland,,,"Oxford Park",,Australia/Brisbane,0
2154219,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Orange,,Australia/Sydney,0
2154420,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Lancefield,,Australia/Melbourne,0
2154481,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Officer,,Australia/Melbourne,0
2154496,en,OC,Oceania,AU,Australia,VIC,Victoria,,,"Barwon Heads",,Australia/Melbourne,0
2154537,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Oberon,,Australia/Sydney,0
2154544,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Oatley,,Australia/Sydney,0
2154595,en,OC,Oceania,AU,Australia,QLD,Queensland,,,Oakwood,,Australia/Brisbane,0
2154656,en,OC,Oceania,AU,Australia,QLD,Queensland,,,Oakey,,Australia/Brisbane,0
2154660,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Oakdale,,Australia/Sydney,0
2154670,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Nyora,,Australia/Melbourne,0
2154687,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Nyah,,Australia/Melbourne,0
2154723,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Numurkah,,Australia/Melbourne,0
2154732,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Numbugga,,Australia/Sydney,0
2154779,en,OC,Oceania,AU,Australia,TAS,Tasmania,,,Nubeena,,Australia/Hobart,0
2154787,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Nowra,,Australia/Sydney,0
2154795,en,OC,Oceania,AU,Australia,VIC,Victoria,,,"Nowa Nowa",,Australia/Melbourne,0
2154850,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,"North Tumbulgum",,Australia/Sydney,0
2154949,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,"North Haven",,Australia/Sydney,0
2155115,en,OC,Oceania,NF,"Norfolk Island",,,,,,,Pacific/Norfolk,0
2155126,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Norah,,Australia/Sydney,0
2155135,en,OC,Oceania,AU,Australia,QLD,Queensland,,,Noosa,,Australia/Brisbane,0
2155164,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Noojee,,Australia/Melbourne,0
2155354,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Nicholson,,Australia/Melbourne,0
2155393,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Newstead,,Australia/Melbourne,0
2155400,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,,,Australia/Sydney,0
2155404,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Newrybar,,Australia/Sydney,0
2155406,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Newry,,Australia/Melbourne,0
2155412,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Newport,,Australia/Sydney,0
2155415,en,OC,Oceania,AU,Australia,TAS,Tasmania,,,"New Norfolk",,Australia/Hobart,0
2155445,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Newhaven,,Australia/Melbourne,0
2155472,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Newcastle,,Australia/Sydney,0
2155515,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Nethercote,,Australia/Sydney,0
2155562,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,"Nelson Bay",,Australia/Sydney,0
2155600,en,OC,Oceania,AU,Australia,VIC,Victoria,,,"Neerim South",,Australia/Melbourne,0
2155710,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Narromine,,Australia/Sydney,0
2155720,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Narrawong,,Australia/Melbourne,0
2155731,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Narrandera,,Australia/Sydney,0
2155742,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Narrabri,,Australia/Sydney,0
2155750,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Narooma,,Australia/Sydney,0
2155787,en,OC,Oceania,AU,Australia,QLD,Queensland,,,Narangba,,Australia/Brisbane,0
2155796,en,OC,Oceania,AU,Australia,SA,"South Australia",,,Naracoorte,,Australia/Adelaide,0
2155845,en,OC,Oceania,AU,Australia,QLD,Queensland,,,Nanango,,Australia/Brisbane,0
2155848,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,"Nana Glen",,Australia/Sydney,0
2155858,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,"Nambucca Heads",,Australia/Sydney,0
2155862,en,OC,Oceania,AU,Australia,QLD,Queensland,,,Nambour,,Australia/Brisbane,0
2155878,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Nagambie,,Australia/Melbourne,0
2155907,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Myrtleford,,Australia/Melbourne,0
2156034,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Muswellbrook,,Australia/Sydney,0
2156049,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Murwillumbah,,Australia/Sydney,0
2156053,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Murtoa,,Australia/Melbourne,0
2156062,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Harden,,Australia/Sydney,0
2156069,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Murrumbateman,,Australia/Sydney,0
2156080,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Murrindindi,,Australia/Melbourne,0
2156088,en,OC,Oceania,AU,Australia,QLD,Queensland,,,"Murray Upper",,Australia/Brisbane,0
2156157,en,OC,Oceania,AU,Australia,QLD,Queensland,,,Murgon,,Australia/Brisbane,0
2156162,en,OC,Oceania,AU,Australia,TAS,Tasmania,,,Murdunna,,Australia/Hobart,0
2156176,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Murchison,,Australia/Melbourne,0
2156239,en,OC,Oceania,AU,Australia,SA,"South Australia",,,Mundulla,,Australia/Adelaide,0
2156298,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Mulwala,,Australia/Sydney,0
2156307,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Mullumbimby,,Australia/Sydney,0
2156322,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Mullengandra,,Australia/Sydney,0
2156404,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Mudgee,,Australia/Sydney,0
2156461,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,"Mowbray Park",,Australia/Sydney,0
2156466,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Moutajup,,Australia/Melbourne,0
2156472,en,OC,Oceania,AU,Australia,QLD,Queensland,,,Mourilyan,,Australia/Brisbane,0
2156480,en,OC,Oceania,AU,Australia,QLD,Queensland,,,Moura,,Australia/Brisbane,0
2156498,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,"Mount View",,Australia/Sydney,0
2156501,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,"Mount Victoria",,Australia/Sydney,0
2156564,en,OC,Oceania,AU,Australia,QLD,Queensland,,,"Mount Morgan",,Australia/Brisbane,0
2156590,en,OC,Oceania,AU,Australia,VIC,Victoria,,,"Mount Macedon",,Australia/Melbourne,0
2156643,en,OC,Oceania,AU,Australia,SA,"South Australia",,,"Mount Gambier",,Australia/Adelaide,0
2156649,en,OC,Oceania,AU,Australia,QLD,Queensland,,,"Mount Forbes",,Australia/Brisbane,0
2156666,en,OC,Oceania,AU,Australia,VIC,Victoria,,,"Mount Egerton",,Australia/Melbourne,0
2156683,en,OC,Oceania,AU,Australia,QLD,Queensland,,,"Mount Cotton",,Australia/Brisbane,0
2156709,en,OC,Oceania,AU,Australia,SA,"South Australia",,,"Mount Burr",,Australia/Adelaide,0
2156722,en,OC,Oceania,AU,Australia,VIC,Victoria,,,"Mount Beauty",,Australia/Melbourne,0
2156777,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,"Moss Vale",,Australia/Sydney,0
2156783,en,OC,Oceania,AU,Australia,QLD,Queensland,,,Mossman,,Australia/Brisbane,0
2156825,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Morwell,,Australia/Melbourne,0
2156834,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Moruya,,Australia/Sydney,0
2156850,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Mortlake,,Australia/Melbourne,0
2156890,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Morisset,,Australia/Sydney,0
2156927,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Moree,,Australia/Sydney,0
2156980,en,OC,Oceania,AU,Australia,SA,"South Australia",,,Moorook,,Australia/Adelaide,0
2156992,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Moorland,,Australia/Sydney,0
2157053,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,"Mooney Mooney",,Australia/Sydney,0
2157060,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,"Moonee Beach",,Australia/Sydney,0
2157065,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Moondarra,,Australia/Melbourne,0
2157109,en,OC,Oceania,AU,Australia,QLD,Queensland,,,Mooloolabah,,Australia/Brisbane,0
2157157,en,OC,Oceania,AU,Australia,QLD,Queensland,,,Montville,,Australia/Brisbane,0
2157177,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Monteagle,,Australia/Sydney,0
2157243,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,"Mona Vale",,Australia/Sydney,0
2157247,en,OC,Oceania,AU,Australia,SA,"South Australia",,,Monash,,Australia/Adelaide,0
2157343,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Yallourn,,Australia/Melbourne,0
2157373,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Mittagong,,Australia/Sydney,0
2157487,en,OC,Oceania,AU,Australia,VIC,Victoria,,,"Mirboo North",,Australia/Melbourne,0
2157491,en,OC,Oceania,AU,Australia,QLD,Queensland,,,Mirani,,Australia/Brisbane,0
2157527,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Minnamurra,,Australia/Sydney,0
2157567,en,OC,Oceania,AU,Australia,VIC,Victoria,,,"Miners Rest",,Australia/Melbourne,0
2157627,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Millthorpe,,Australia/Sydney,0
2157641,en,OC,Oceania,AU,Australia,QLD,Queensland,,,Millmerran,,Australia/Brisbane,0
2157652,en,OC,Oceania,AU,Australia,SA,"South Australia",,,Millicent,,Australia/Adelaide,0
2157667,en,OC,Oceania,AU,Australia,SA,"South Australia",,,Mil-Lel,,Australia/Adelaide,0
2157698,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Mildura,,Australia/Melbourne,0
2157705,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Milawa,,Australia/Melbourne,0
2158020,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Merimbula,,Australia/Sydney,0
2158100,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Merbein,,Australia/Melbourne,0
2158128,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Menangle,,Australia/Sydney,0
2158145,en,OC,Oceania,AU,Australia,VIC,Victoria,,,"Melton South",,Australia/Melbourne,0
2158151,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Melton,,Australia/Melbourne,0
2158177,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Melbourne,,Australia/Melbourne,0
2158192,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Megan,,Australia/Sydney,0
2158204,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Meeniyan,,Australia/Melbourne,0
2158214,en,OC,Oceania,AU,Australia,QLD,Queensland,,,"Mount Mee",,Australia/Brisbane,0
2158220,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Medowie,,Australia/Sydney,0
2158294,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,"McLeans Ridges",,Australia/Sydney,0
2158335,en,OC,Oceania,AU,Australia,QLD,Queensland,,,McIlwraith,,Australia/Brisbane,0
2158520,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Matcham,,Australia/Sydney,0
2158549,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Marysville,,Australia/Melbourne,0
2158561,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Maryborough,,Australia/Melbourne,0
2158562,en,OC,Oceania,AU,Australia,QLD,Queensland,,,Maryborough,,Australia/Brisbane,0
2158574,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Marulan,,Australia/Sydney,0
2158731,en,OC,Oceania,AU,Australia,QLD,Queensland,,,Marian,,Australia/Brisbane,0
2158767,en,OC,Oceania,AU,Australia,QLD,Queensland,,,Mareeba,,Australia/Brisbane,0
2158770,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Mardan,,Australia/Melbourne,0
2158773,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Marcus,,Australia/Melbourne,0
2158812,en,OC,Oceania,AU,Australia,QLD,Queensland,,,Mapleton,,Australia/Brisbane,0
2158842,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Manor,,Australia/Melbourne,0
2158983,en,OC,Oceania,AU,Australia,QLD,Queensland,,,Maleny,,Australia/Brisbane,0
2159006,en,OC,Oceania,AU,Australia,QLD,Queensland,,,Malanda,,Australia/Brisbane,0
2159045,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Maitland,,Australia/Sydney,0
2159093,en,OC,Oceania,AU,Australia,TAS,Tasmania,,,Magra,,Australia/Hobart,0
2159141,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Maddingley,,Australia/Melbourne,0
2159185,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Maclean,,Australia/Sydney,0
2159194,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Macksville,,Australia/Sydney,0
2159220,en,OC,Oceania,AU,Australia,QLD,Queensland,,,Mackay,,Australia/Brisbane,0
2159231,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Macedon,,Australia/Melbourne,0
2159291,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Lysterfield,,Australia/Melbourne,0
2159389,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Lucknow,,Australia/Melbourne,0
2159395,en,OC,Oceania,AU,Australia,SA,"South Australia",,,Lucindale,,Australia/Adelaide,0
2159416,en,OC,Oceania,AU,Australia,SA,"South Australia",,,Loxton,,Australia/Adelaide,0
2159424,en,OC,Oceania,AU,Australia,QLD,Queensland,,,Lowood,,Australia/Brisbane,0
2159497,en,OC,Oceania,AU,Australia,VIC,Victoria,,,"Lovely Banks",,Australia/Melbourne,0
2159606,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Longwarry,,Australia/Melbourne,0
2159622,en,OC,Oceania,NF,"Norfolk Island",,,,,"Longridge Station",,Pacific/Norfolk,0
2159654,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,"Long Jetty",,Australia/Sydney,0
2159683,en,OC,Oceania,AU,Australia,TAS,Tasmania,,,Longford,,Australia/Hobart,0
2159690,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Longerenong,,Australia/Melbourne,0
2159729,en,OC,Oceania,AU,Australia,QLD,Queensland,,,"Logan Village",,Australia/Brisbane,0
2159774,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Lockhart,,Australia/Sydney,0
2159795,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Loch,,Australia/Melbourne,0
2159851,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Liverpool,,Australia/Sydney,0
2159912,en,OC,Oceania,AU,Australia,VIC,Victoria,,,"Little River",,Australia/Melbourne,0
2160053,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Lithgow,,Australia/Sydney,0
2160063,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Lismore,,Australia/Sydney,0
2160125,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Lincoln,,Australia/Sydney,0
2160277,en,OC,Oceania,AU,Australia,TAS,Tasmania,,,Lewisham,,Australia/Hobart,0
2160297,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Leura,,Australia/Sydney,0
2160308,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Lethbridge,,Australia/Melbourne,0
2160336,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Leopold,,Australia/Melbourne,0
2160339,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Leongatha,,Australia/Melbourne,0
2160354,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Leneva,,Australia/Melbourne,0
2160363,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Lemnos,,Australia/Melbourne,0
2160399,en,OC,Oceania,AU,Australia,TAS,Tasmania,,,Legana,,Australia/Hobart,0
2160412,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Leeville,,Australia/Sydney,0
